kid_age,kid_english_level,previous_events_attended,previous_no_shows,event_category,event_target_level,event_duration_hours,event_price_tnd,distance_km,days_until_event,is_weekend,event_is_featured,weather_rain_prob,weather_temp_c,sms_reminder_sent,attended
10,A2_ELEMENTARY,25,13,TREASURE_HUNT,A2_ELEMENTARY,2,0,5.23,8,0,0,0,24.8,0,0
6,A1_BEGINNER,12,4,ARTS_AND_CRAFTS,B1_INTERMEDIATE,1,0,30.8,5,0,1,0.154,30.6,1,1
11,B1_INTERMEDIATE,21,4,TREASURE_HUNT,A1_BEGINNER,3,48,10.66,10,1,0,0.071,23.9,0,0
11,A2_ELEMENTARY,3,1,TREASURE_HUNT,B1_INTERMEDIATE,2,67,10,12,1,0,0.217,25.3,1,1
8,A2_ELEMENTARY,19,10,ENGLISH_PICNIC,ALL_LEVELS,1,0,4.52,3,1,0,0.253,11.8,0,0
9,B1_INTERMEDIATE,19,7,ENGLISH_CAMP_DAY,ALL_LEVELS,3,20,11.2,13,0,0,0.318,23.9,1,1
8,A2_ELEMENTARY,4,2,FIELD_TRIP,ALL_LEVELS,2,0,13.54,2,1,0,0.109,24.3,1,0
13,A2_ELEMENTARY,16,9,FIELD_TRIP,A2_ELEMENTARY,1.5,0,6.73,17,0,0,0.128,20.3,0,0
12,A2_ELEMENTARY,0,0,ENGLISH_CAMP_DAY,ALL_LEVELS,1.5,0,28.49,8,no,0,0.273,21,1,0
10,A2_ELEMENTARY,12,1,STORYTELLING_PARK,A2_ELEMENTARY,4,65,16.3,1,1,0,0.454,14.9,1,1
11,B1_INTERMEDIATE,0,0,ENGLISH_PICNIC,A2_ELEMENTARY,3,55,14.94,2,1,0,0,6.2,1,1
8,A2_ELEMENTARY,12,1,OUTDOOR_THEATER,ALL_LEVELS,2,0,8.22,4,0,0,0.471,25.5,1,1
8,A2_ELEMENTARY,30,3,ENGLISH_CAMP_DAY,A2_ELEMENTARY,1.5,0,12.13,4,1,0,0.099,21,1,1
8,A1_BEGINNER,23,11,N/A,ALL_LEVELS,4,68,7.11,12,1,0,0.647,31.4,1,0
9,A2_ELEMENTARY,27,8,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,36,8.97,6,0,0,0.181,24.9,1,0
8,A2_ELEMENTARY,29,6,NATURE_VOCAB_WALK,B1_INTERMEDIATE,2,21,5.59,8,0,0,N/A,17.5,0,0
10,A2_ELEMENTARY,24,2,N/A,A1_BEGINNER,4,0,5.41,11,0,0,0.396,14.1,1,1
11,A2_ELEMENTARY,21,3,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1.5,0,1.63,5,0,0,0.156,40.8,yes,0
9,A2_ELEMENTARY,29,7,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,2,63,2.18,8,1,0,0.013,26.1,1,1
5,A1_BEGINNER,24,13,ENGLISH_PICNIC,B1_INTERMEDIATE,2,0,4.7,12,0,0,0.091,13.6,1,0
13,B1_INTERMEDIATE,23,1,STORYTELLING_PARK,ALL_LEVELS,2,0,4.53,7,0,0,0.311,23.9,1,1
9,A1_BEGINNER,26,7, ARTS_AND_CRAFTS ,A2_ELEMENTARY,1,0,9.29,9,yes,0,0.32,19.4,1,0
5,A2_ELEMENTARY,19,9,STORYTELLING_PARK,B1_INTERMEDIATE,3,25,15.85,3,1,0,0.187,22.6,0,0
7,A1_BEGINNER,10,5,STORYTELLING_PARK,A1_BEGINNER,4,70,14.55,4,0,0,0.425,13,0,0
5,A1_BEGINNER,27,10,NATURE_VOCAB_WALK,A2_ELEMENTARY,4,0,5.01,1,0,1,0,28.4,1,0
8,B1_INTERMEDIATE,21,4,FIELD_TRIP,B1_INTERMEDIATE,4,64,16.67,9,0,0,0.311,11.6,1,0
6,A1_BEGINNER,5,2,,A1_BEGINNER,1,46,6.85,7,0,0,0,16,0,1
8,A1_BEGINNER,14,2,ROLE_PLAY_GAMES,A1_BEGINNER,1.5,25,3.82,5,0,0,0.548,12.4,0,0
6,A1_BEGINNER,14,7,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2,39,21.19,2,1,1,0.311,23.5,0,0
7,A1_BEGINNER,15,7,SPORTS_AND_ENGLISH,A1_BEGINNER,4,0,0.41,5,1,1,0,22.9,0,1
6,A2_ELEMENTARY,14,4,ENGLISH_CAMP_DAY,A1_BEGINNER,2,0,22.76,1,1,0,0.322,39.3,1,1
12,A2_ELEMENTARY,19,9,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,0,1.48,2,0,0,0.291,30.7,1,1
7,A1_BEGINNER,29,1,TREASURE_HUNT,A1_BEGINNER,4,0,34.91,8,0,0,0.473,15.7,1,1
250,A1_BEGINNER,0,0,ENGLISH_PICNIC,ALL_LEVELS,1,32,1.16,8,0,0,0.24,7.6,1,1
6,A1_BEGINNER,7,1,NA,B1_INTERMEDIATE,2,70,7.75,2,0,0,0.316,23.6,1,1
11,A2_ELEMENTARY,7,3,,B1_INTERMEDIATE,3,0,3.44,1,1,0,0.277,36.4,1,1
6,A1_BEGINNER,6,3,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2,24,10.92,3,1,0,0.55,15.3,1,1
7,A1_BEGINNER,30,11,STORYTELLING_PARK,A2_ELEMENTARY,2,77,5.45,2,1,0,0.65,N/A,0,0
8,A2_ELEMENTARY,15,2,outdoor_theater,B1_INTERMEDIATE,1,0,10.05,8,1,0,,29.6,1,0
13,A2_ELEMENTARY,20,2,Nature_vocab_walk,A1_BEGINNER,4,0,7.68,18,1,0,0.525,29.2,1,1
12,B1_INTERMEDIATE,17,7,OUTDOOR_THEATER,B1_INTERMEDIATE,3,0,10.56,11,0,0,0,30.2,1,0
7,A2_ELEMENTARY,26,9,field_trip,A2_ELEMENTARY,2.5,0,7.81,10,1,0,0,29.5,1,1
9,A2_ELEMENTARY,19,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,3,72,7.95,23,1,0,0.243,25,1,0
5,A1_BEGINNER,28,1,ARTS_AND_CRAFTS,ALL_LEVELS,1,16,12.02,3,1,0,0.279,26.2,0,1
8,A2_ELEMENTARY,18,2,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2.5,39,5.75,13,0,0,0.857,22.5,1,0
12,B1_INTERMEDIATE,28,9,STORYTELLING_PARK,ALL_LEVELS,3,0,18.24,20,0,0,0.52,25.6,1,0
6,A1_BEGINNER,1,0,ROLE_PLAY_GAMES,A2_ELEMENTARY,1.5,75,9.59,25,1,1,,15.9,0,1
8,A1_BEGINNER,14,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2.5,0,16.33,7,0,0,0.013,25.2,1,0
8,unknown,12,6,ENGLISH_PICNIC,B1_INTERMEDIATE,3,0,11.96,11,0,0,0,23.2,1,1
9,null,19,5,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1.5,0,13.24,4,1,0,0.179,30.7,1,1
9,A2_ELEMENTARY,30,17,NATURE_VOCAB_WALK,A1_BEGINNER,2,55,12.73,15,1,0,0.1,28.2,1,0
9,A2_ELEMENTARY,18,2,unknown,A1_BEGINNER,3,15,4.26,12,0,0,0.502,20.6,1,1
5,A2_ELEMENTARY,0,0,SPORTS_AND_ENGLISH,A2_ELEMENTARY,3,0,17.76,9,0,0,0.047,24.7,1,1
9,A2_ELEMENTARY,4,1,FIELD_TRIP,A1_BEGINNER,2,41,19.31,16,1,0,0.459,18.4,1,1
12,B1_INTERMEDIATE,12,0,OUTDOOR_THEATER,ALL_LEVELS,2,57,8.13,5,0,0,0.5,18.3,1,1
6,A1_BEGINNER,28,5,OUTDOOR_THEATER,ALL_LEVELS,3,19,12.75,5,0,0,0.503,34.6,1,1
8,A2_ELEMENTARY,26,11,TREASURE_HUNT,A2_ELEMENTARY,2.5,37,2.77,16,0,0,0.551,15.4,1,1
7,A2_ELEMENTARY,22,10,FIELD_TRIP,A2_ELEMENTARY,1,55,10.64,6,0,0,0.219,14.2,1,1
12,B1_INTERMEDIATE,26,4,ENGLISH_CAMP_DAY,A2_ELEMENTARY,2.5,17,8.74,2,1,0,0.013,19.3,1,1
8,A2_ELEMENTARY,12,5,STORYTELLING_PARK,B1_INTERMEDIATE,1,29,7.45,6,1,0,0.151,19.1,yes,1
13,A2_ELEMENTARY,8,5, ARTS_AND_CRAFTS ,B1_INTERMEDIATE,1,0,5.2,10,0,1,0.3,12.4,0,0
13,B1_INTERMEDIATE,10,4,ROLE_PLAY_GAMES,A1_BEGINNER,2,33,3.97,13,0,0,0.565,19.6,1,0
9,unknown,13,0,NATURE_VOCAB_WALK,A2_ELEMENTARY,1,40,12.21,4,1,0,0.587,19.4,1,1
8,A1_BEGINNER,9,4,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1,68,null,17,1,0,0.172,34.5,0,1
8,A1_BEGINNER,25,12,OUTDOOR_THEATER,ALL_LEVELS,2,0,4.29,2,1,0,0.369,16.1,yes,0
9,A2_ELEMENTARY,19,8,ROLE_PLAY_GAMES,ALL_LEVELS,3,76,21.23,8,0,0,0,24.8,0,1
6,unknown,29,1,ARTS_AND_CRAFTS,A1_BEGINNER,2.5,47,3,11,0,1,0.178,27.6,0,1
5,A1_BEGINNER,17,9,ENGLISH_CAMP_DAY,A1_BEGINNER,2.5,0,15.96,16,1,1,0.167,15.3,0,0
9,A2_ELEMENTARY,0,0,FIELD_TRIP,ALL_LEVELS,2,49,7.48,17,0,0,0,27.7,1,1
6,A1_BEGINNER,7,2,ARTS_AND_CRAFTS,ALL_LEVELS,1.5,19,-10,10,1,1,0,18,0,1
12,B1_INTERMEDIATE,26,5,SPORTS_AND_ENGLISH,A1_BEGINNER,2.5,62,10.85,13,0,0,0.52,25.4,1,0
9,A2_ELEMENTARY,9,2,FIELD_TRIP,A2_ELEMENTARY,2,36,?,0,1,0,0,23.5,0,1
13,A2_ELEMENTARY,15,5,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,3,15,11.8,1,1,0,0.177,16.4,0,0
5,A1_BEGINNER,23,7,NATURE_VOCAB_WALK,A2_ELEMENTARY,2.5,32,11.88,6,0,1,0.019,39.3,0,0
7,A2_ELEMENTARY,21,7,ROLE_PLAY_GAMES,A2_ELEMENTARY,1,0,2.31,12,0,0,0.662,17.7,1,0
9,A2_ELEMENTARY,0,0,TREASURE_HUNT,A2_ELEMENTARY,2,41,4.82,7,1,0,0.094,20.6,1,1
unknown,A1_BEGINNER,27,6,ENGLISH_PICNIC,A2_ELEMENTARY,2,19,13.06,7,0,0,0,19.4,1,1
7,A1_BEGINNER,21,3,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2,72,9.99,17,1,0,0.409,33.4,0,1
7,A1_BEGINNER,7,0,ARTS_AND_CRAFTS,A1_BEGINNER,3,0,17.78,0,1,0,0.146,27.7,0,1
11,B1_INTERMEDIATE,24,2, ENGLISH_CAMP_DAY ,N/A,1.5,52,2.77,3,0,0,0.408,21.1,0,0
11,A2_ELEMENTARY,10,2,ARTS_AND_CRAFTS,ALL_LEVELS,2.5,22,4.58,4,0,0,0,28.7,1,1
13,A2_ELEMENTARY,26,3,FIELD_TRIP,ALL_LEVELS,2,55,3.42,4,0,0,0.069,10.4,0,1
11,B1_INTERMEDIATE,17,3,STORYTELLING_PARK,ALL_LEVELS,2,46,3.72,4,0,0,0.09,19.2,0,0
12,A2_ELEMENTARY,10,1,null,A1_BEGINNER,2.5,0,8.01,3,0,1,0.467,4.3,1,0
7,A2_ELEMENTARY,7,4,OUTDOOR_THEATER,ALL_LEVELS,1,62,8.26,10,0,0,0.404,33.3,1,0
6,A1_BEGINNER,12,7,STORYTELLING_PARK,ALL_LEVELS,2.5,51,3.16,1,1,0,0.232,11.3,0,0
8,A2_ELEMENTARY,18,5,STORYTELLING_PARK,A1_BEGINNER,2.5,40,1.73,14,1,0,0.094,39.1,1,1
8,B1_INTERMEDIATE,13,4,NATURE_VOCAB_WALK,ALL_LEVELS,2.5,0,6.15,4,0,1,0.313,16.4,1,1
8,A2_ELEMENTARY,7,1, SPORTS_AND_ENGLISH ,A1_BEGINNER,4,0,3.72,13,0,0,0.755,26.7,0,0
12,A2_ELEMENTARY,19,1,Role_play_games,ALL_LEVELS,1,0,1.37,16,0,0,0.291,23.1,0,1
8,B1_INTERMEDIATE,19,0,TREASURE_HUNT,B1_INTERMEDIATE,1.5,0,13.96,13,0,1,0.876,2,0,0
11,B1_INTERMEDIATE,12,5,NATURE_VOCAB_WALK,A2_ELEMENTARY,1,44,8.31,9,1,0,0.141,15.2,no,1
10,A2_ELEMENTARY,21,2,FIELD_TRIP,A2_ELEMENTARY,4,71,?,10,1,0,0.205,25.9,1,1
6,A2_ELEMENTARY,7,3,NATURE_VOCAB_WALK,A1_BEGINNER,3,44,11.2,14,0,0,0.113,10.1,0,0
10,B1_INTERMEDIATE,27,9,NATURE_VOCAB_WALK,A1_BEGINNER,2,76,11.09,17,1,1,0,19,1,1
8,A2_ELEMENTARY,15,4,ENGLISH_PICNIC,A1_BEGINNER,2.5,0,6.43,11,0,0,0.591,26.5,0,0
5,A1_BEGINNER,9,3,FIELD_TRIP,ALL_LEVELS,2,0,11.17,12,0,0,0.122,25.2,1,0
5,A1_BEGINNER,30,16,ARTS_AND_CRAFTS,A2_ELEMENTARY,4,0,4.43,13,1,0,0.467,12,1,0
9,A2_ELEMENTARY,9,2,TREASURE_HUNT,ALL_LEVELS,3,30,4.66,11,0,0,0.379,16.1,0,1
10,A2_ELEMENTARY,25,6,ENGLISH_CAMP_DAY,A1_BEGINNER,2,0,3.18,4,0,0,0,10.8,1,1
13,B1_INTERMEDIATE,3,1,?,A1_BEGINNER,2,0,16.31,14,0,0,0.176,3.4,1,0
12,B1_INTERMEDIATE,21,10,SPORTS_AND_ENGLISH,A1_BEGINNER,2,43,8.47,6,0,1,0,29.5,0,0
8,A2_ELEMENTARY,14,8,OUTDOOR_THEATER,ALL_LEVELS,4,26,unknown,0,0,0,0.173,25.1,0,0
13,B1_INTERMEDIATE,20,1,FIELD_TRIP,B1_INTERMEDIATE,2,23,16.1,1,0,0,0.251,28.2,1,1
12,B1_INTERMEDIATE,6,1,STORYTELLING_PARK,B1_INTERMEDIATE,1.5,23,9.29,14,0,0,0.729,25.7,1,1
11,B1_INTERMEDIATE,9,1,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1,62,14.63,17,0,0,0,40.2,0,0
5,A2_ELEMENTARY,9,4,ARTS_AND_CRAFTS,A1_BEGINNER,1,0,8.82,15,1,0,0.332,23.4,1,1
6,A2_ELEMENTARY,4,1,STORYTELLING_PARK,A1_BEGINNER,2.5,0,0.21,12,1,1,0.473,14.7,1,1
8,,7,1,ROLE_PLAY_GAMES,A1_BEGINNER,3,42,0.9,5,1,0,0.494,23.3,1,1
7,A2_ELEMENTARY,9,2,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,2,0,5.72,5,0,0,0.733,24.8,no,0
8,A2_ELEMENTARY,7,4,ARTS_AND_CRAFTS,B1_INTERMEDIATE,2,44,3.78,5,0,1,0.489,9.2,1,0
6,A2_ELEMENTARY,3,0,STORYTELLING_PARK,A2_ELEMENTARY,3,0,6.44,8,0,0,0.512,14.9,0,0
9,A2_ELEMENTARY,17,7,ENGLISH_PICNIC,B1_INTERMEDIATE,1.5,0,12.9,9,1,0,0.3,27.2,1,0
12,B1_INTERMEDIATE,19,1,STORYTELLING_PARK,A1_BEGINNER,3,0,-10,11,0,0,0.947,16.3,1,0
12,A2_ELEMENTARY,9,0,ARTS_AND_CRAFTS,ALL_LEVELS,4,0,2.44,2,0,1,0.071,38.2,1,1
7,A1_BEGINNER,30,11,OUTDOOR_THEATER,A2_ELEMENTARY,1.5,54,0.67,10,1,0,0.406,13,0,1
13,B1_INTERMEDIATE,3,2,TREASURE_HUNT,A1_BEGINNER,2,0,8.92,10,0,0,0,25,0,0
12,A2_ELEMENTARY,30,5,OUTDOOR_THEATER,A1_BEGINNER,4,0,15.61,9,1,0,0.217,11.5,1,0
5,A1_BEGINNER,28,15,ENGLISH_PICNIC,ALL_LEVELS,1.5,28,2.99,11,0,0,0.327,13.2,0,0
8,B1_INTERMEDIATE,30,5,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,1,49,4.22,1,0,1,0.309,18.8,0,1
8,B1_INTERMEDIATE,5,1,Sports_and_english,ALL_LEVELS,3,0,8.85,8,0,0,0.651,34,1,1
12,B1_INTERMEDIATE,3,1,ENGLISH_CAMP_DAY,ALL_LEVELS,2.5,0,12.24,21,1,0,0.852,24.9,0,0
11,B1_INTERMEDIATE,16,2,NATURE_VOCAB_WALK,A2_ELEMENTARY,1.5,45,17.93,4,0,0,0.126,23.7,1,1
6,A2_ELEMENTARY,9,4,STORYTELLING_PARK,A2_ELEMENTARY,3,0,3.8,0,0,0,0.017,16.1,1,1
9,A1_BEGINNER,14,5,NATURE_VOCAB_WALK,B1_INTERMEDIATE,1,63,23.61,1,1,0,0.457,23.8,1,0
12,B1_INTERMEDIATE,0,0,OUTDOOR_THEATER,ALL_LEVELS,1.5,78,13.71,11,1,0,?,21.3,0,0
5,A1_BEGINNER,6,2,ENGLISH_PICNIC,A1_BEGINNER,2,0,1.53,2,1,1,0.185,33.9,0,1
6,A1_BEGINNER,8,5,english_picnic,ALL_LEVELS,3,0,12.36,4,0,0,0.096,31.3,no,0
6,A1_BEGINNER,12,5,SPORTS_AND_ENGLISH,A1_BEGINNER,1.5,0,1.25,12,1,0,0.014,20.6,1,0
13,B1_INTERMEDIATE,7,2,STORYTELLING_PARK,ALL_LEVELS,2,65,4.89,5,0,0,0.024,9,1,1
13,B1_INTERMEDIATE,25,9, TREASURE_HUNT ,A2_ELEMENTARY,2,0,16.92,3,0,0,0.298,13,0,0
8,A2_ELEMENTARY,2,1,ENGLISH_CAMP_DAY,A1_BEGINNER,2,51,6.43,6,0,0,0.097,26.7,1,0
7,A2_ELEMENTARY,22,7,FIELD_TRIP,A1_BEGINNER,2,71,6.87,5,0,0,0,16.5,1,1
9,B1_INTERMEDIATE,16,6,SPORTS_AND_ENGLISH,A2_ELEMENTARY,2,0,10.02,9,0,0,NA,31.7,1,0
11,A2_ELEMENTARY,12,6,SPORTS_AND_ENGLISH,A1_BEGINNER,4,25,2.13,1,1,0,0.262,13.1,1,1
9,B1_INTERMEDIATE,15,4,english_picnic,A1_BEGINNER,3,70,12.06,5,0,0,0.454,16.4,1,1
9,B1_INTERMEDIATE,5,0,ROLE_PLAY_GAMES,B1_INTERMEDIATE,2,17,10.77,0,1,1,0.283,24.7,1,1
12,B1_INTERMEDIATE,4,2,ROLE_PLAY_GAMES,B1_INTERMEDIATE,1.5,21,2.99,5,1,0,0.192,5,1,0
8,A2_ELEMENTARY,15,8,STORYTELLING_PARK,B1_INTERMEDIATE,2,67,11.46,5,0,0,0.24,23.1,1,0
13,B1_INTERMEDIATE,7,1,ENGLISH_CAMP_DAY,ALL_LEVELS,1.5,0,8.69,7,1,0,0.134,7.8,1,1
9,A1_BEGINNER,2,1,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,3,62,7.1,9,1,0,0,24.1,1,0
9,A2_ELEMENTARY,9,2,OUTDOOR_THEATER,A1_BEGINNER,2,32,16.92,5,0,1,0.15,29.4,1,1
13,B1_INTERMEDIATE,23,11,ARTS_AND_CRAFTS,A1_BEGINNER,4,18,13.35,4,0,0,0.385,19.4,1,0
12,B1_INTERMEDIATE,30,2,FIELD_TRIP,A1_BEGINNER,1,38,9.42,3,0,0,0.379,14,1,1
6,A1_BEGINNER,3,0,ENGLISH_PICNIC,B1_INTERMEDIATE,2,40,1.67,0,1,0,0.202,10.4,1,1
13,B1_INTERMEDIATE,11,5,STORYTELLING_PARK,A2_ELEMENTARY,2.5,35,18.91,17,0,1,0.385,31.4,1,0
5,A1_BEGINNER,14,4,NATURE_VOCAB_WALK,A1_BEGINNER,2,0,18.4,5,0,0,0,34.7,1,1
7,A2_ELEMENTARY,9,1,TREASURE_HUNT,B1_INTERMEDIATE,2.5,40,6.96,8,0,0,0,41.7,0,1
5,A2_ELEMENTARY,3,1,?,A2_ELEMENTARY,2,0,19.36,5,0,0,0,13,1,1
13,B1_INTERMEDIATE,29,13,Outdoor_theater,A1_BEGINNER,2,0,6.05,3,0,0,0.722,24.6,0,0
10,A1_BEGINNER,12,5,STORYTELLING_PARK,ALL_LEVELS,1,53,0.09,17,no,0,0.193,15.3,1,0
13,B1_INTERMEDIATE,27,0,ENGLISH_PICNIC,ALL_LEVELS,1,51,16.67,8,0,0,0.189,10.3,1,1
10,B1_INTERMEDIATE,20,12,STORYTELLING_PARK,A2_ELEMENTARY,4,0,1.09,9,0,1,0.043,null,1,0
13,unknown,0,0,TREASURE_HUNT,B1_INTERMEDIATE,2,0,2.25,1,0,0,0.478,29.2,0,0
11,B1_INTERMEDIATE,11,3,ROLE_PLAY_GAMES,ALL_LEVELS,1,59,6.4,2,0,1,0.155,15.4,1,1
12,B1_INTERMEDIATE,8,1,TREASURE_HUNT,A1_BEGINNER,4,36,3.77,4,1,0,0,9.6,1,1
13,B1_INTERMEDIATE,21,1,ENGLISH_CAMP_DAY,A1_BEGINNER,2,0,0.82,10,0,0,unknown,17.3,1,1
8,A1_BEGINNER,3,0,NATURE_VOCAB_WALK,A2_ELEMENTARY,2,63,23.16,4,0,0,0.614,25.4,1,1
12,A2_ELEMENTARY,27,12,role_play_games,A1_BEGINNER,4,0,14.47,11,0,0,0,17.2,1,0
6,A1_BEGINNER,23,14,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2.5,59,18.68,9,0,0,0.264,17.4,1,1
8,N/A,7,0,ROLE_PLAY_GAMES,B1_INTERMEDIATE,1.5,34,17.32,14,1,0,0,17.7,1,0
10,A2_ELEMENTARY,18,6,ROLE_PLAY_GAMES,A1_BEGINNER,3,48,14.15,14,0,0,0.195,19.5,1,0
8,B1_INTERMEDIATE,15,2,ROLE_PLAY_GAMES,ALL_LEVELS,2.5,0,22.21,11,0,1,0.528,15.9,1,1
9,A2_ELEMENTARY,25,12,ROLE_PLAY_GAMES,A1_BEGINNER,2,0,0.56,0,0,1,0.522,18.9,0,0
6,A1_BEGINNER,9,2,ARTS_AND_CRAFTS,A1_BEGINNER,2.5,0,15.65,14,0,0,NA,19.8,1,1
7,A1_BEGINNER,18,3,OUTDOOR_THEATER,B1_INTERMEDIATE,2.5,62,12.06,12,0,1,0.521,21.2,1,1
13,A2_ELEMENTARY,10,4,NATURE_VOCAB_WALK,A2_ELEMENTARY,1.5,68,1.9,5,0,0,0.518,20.5,1,1
7,A1_BEGINNER,9,3,TREASURE_HUNT,A1_BEGINNER,2,34,8.6,2,0,0,0.434,32.5,0,1
8,A2_ELEMENTARY,22,6,NATURE_VOCAB_WALK,ALL_LEVELS,3,51,2.12,22,1,0,0,13.5,1,1
9,A2_ELEMENTARY,15,8,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,2,25,13.56,15,0,1,0.035,41.4,1,0
8,A1_BEGINNER,30,7,ROLE_PLAY_GAMES,A2_ELEMENTARY,2,72,1.36,13,0,0,0.574,30.6,1,0
5,A2_ELEMENTARY,27,14,ROLE_PLAY_GAMES,ALL_LEVELS,1,0,2.43,8,0,0,0.094,39.9,1,0
9,A2_ELEMENTARY,30,11,STORYTELLING_PARK,A1_BEGINNER,3,0,12.29,8,1,0,0.39,11.6,1,0
12,B1_INTERMEDIATE,29,7, NATURE_VOCAB_WALK ,ALL_LEVELS,2.5,49,7.57,4,0,0,0.328,20.5,0,0
11,A2_ELEMENTARY,16,3,NATURE_VOCAB_WALK,ALL_LEVELS,2,0,11.72,8,0,1,0,25.9,1,1
8,A1_BEGINNER,12,4,SPORTS_AND_ENGLISH,ALL_LEVELS,1,65,15.82,13,no,0,0.178,20.7,1,0
11,A2_ELEMENTARY,13,2,ROLE_PLAY_GAMES,A1_BEGINNER,2,0,4.03,11,1,1,0.377,27.6,0,1
10,A2_ELEMENTARY,5,1,NATURE_VOCAB_WALK,A1_BEGINNER,2.5,33,0.28,12,0,0,0.128,0.5,1,0
11,B1_INTERMEDIATE,28,15,ARTS_AND_CRAFTS,ALL_LEVELS,2,47,10.72,11,1,0,0.162,21.5,1,0
5,A1_BEGINNER,18,2,STORYTELLING_PARK,ALL_LEVELS,1.5,73,9.81,15,0,0,0.689,16.8,1,1
13,B1_INTERMEDIATE,11,6,NATURE_VOCAB_WALK,B1_INTERMEDIATE,3,54,2.27,12,1,0,0.186,28.8,1,0
9,A1_BEGINNER,6,3,Role_play_games,B1_INTERMEDIATE,2,0,8.14,3,1,0,0.305,20.7,1,0
12,B1_INTERMEDIATE,18,9,OUTDOOR_THEATER,ALL_LEVELS,2,17,9.92,16,0,0,0.598,33.4,1,1
13,B1_INTERMEDIATE,21,12,FIELD_TRIP,B1_INTERMEDIATE,2,0,7.77,11,0,0,0.083,24.5,1,1
10,A2_ELEMENTARY,13,3,ENGLISH_PICNIC,A1_BEGINNER,4,0,4.74,14,0,1,0.154,16.1,0,1
6,A1_BEGINNER,30,5,SPORTS_AND_ENGLISH,B1_INTERMEDIATE,3,68,10.76,13,1,1,0.442,15.8,1,1
7,A1_BEGINNER,6,2,TREASURE_HUNT,unknown,1,31,3.14,1,1,1,0,30.2,1,1
9,A1_BEGINNER,21,3,ARTS_AND_CRAFTS,B1_INTERMEDIATE,4,65,14.89,6,1,0,0.139,37.4,1,0
8,A2_ELEMENTARY,18,3,TREASURE_HUNT,A1_BEGINNER,1.5,67,unknown,2,0,0,0.281,2.8,1,1
7,A1_BEGINNER,16,2,ENGLISH_CAMP_DAY,B1_INTERMEDIATE,1,0,10.21,1,1,0,0.046,17.7,1,1
11,A2_ELEMENTARY,16,8,ENGLISH_PICNIC,B1_INTERMEDIATE,4,0,14.07,10,1,0,0.627,16.1,1,0
11,B1_INTERMEDIATE,12,2,OUTDOOR_THEATER,B1_INTERMEDIATE,3,0,14.03,4,1,0,0.264,17.2,1,0
6,A1_BEGINNER,17,10,ROLE_PLAY_GAMES,A1_BEGINNER,4,0,18.41,4,0,1,0.217,17.6,1,0
6,A2_ELEMENTARY,5,2,NATURE_VOCAB_WALK,ALL_LEVELS,1,0,25.39,18,1,0,0.215,29.5,1,0
8,A2_ELEMENTARY,11,0,N/A,A1_BEGINNER,1.5,38,1.83,1,no,1,0.222,28.6,0,1
6,A2_ELEMENTARY,5,2,ENGLISH_PICNIC,ALL_LEVELS,2,0,1.01,8,0,0,0.002,25.3,0,1
6,A1_BEGINNER,25,4,OUTDOOR_THEATER,B1_INTERMEDIATE,1,0,1.9,13,1,0,0,20.1,1,1
6,A2_ELEMENTARY,6,3,treasure_hunt,ALL_LEVELS,4,0,15.79,9,0,0,0.087,25.9,1,1
12,B1_INTERMEDIATE,13,3,FIELD_TRIP,A2_ELEMENTARY,2,33,6.87,5,1,0,0.545,10.8,1,1
9,B1_INTERMEDIATE,21,2,TREASURE_HUNT,A1_BEGINNER,1,36,17.92,6,0,0,0.363,21,1,1
13,B1_INTERMEDIATE,25,11,STORYTELLING_PARK,A1_BEGINNER,2,0,6.66,13,0,0,0.229,19.3,1,0
5,A2_ELEMENTARY,12,4,ROLE_PLAY_GAMES,A2_ELEMENTARY,4,0,7.71,0,0,1,unknown,18.9,0,1
11,B1_INTERMEDIATE,7,2,ROLE_PLAY_GAMES,A1_BEGINNER,1,0,1.91,6,0,0,0.124,28.5,0,1
8,A2_ELEMENTARY,22,6,OUTDOOR_THEATER,B1_INTERMEDIATE,1.5,0,14.01,1,0,0,0,26.9,yes,1
12,B1_INTERMEDIATE,8,3,TREASURE_HUNT,B1_INTERMEDIATE,4,67,2.22,6,yes,0,0.34,34.5,0,0
11,A2_ELEMENTARY,2,1,ENGLISH_CAMP_DAY,ALL_LEVELS,1.5,0,2.84,8,0,0,0.132,15.6,1,1
